song_name,tempo,average_beats,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,rolloff_mean,rolloff_std,rolloff_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,label
7_69.wav,89.10290948275862,8.0,0.2339745863633427,0.16908348905033868,0.028589226269436,4.655640125274658,17.920373916625977,321.13983154296875,2.2942165564914854,101.94737177900998,10393.266612647689,0.2434511734850595,3.7155196840944806,13.805086522893548,-236.9258245090521,239.92842068357655,-54.67008920705138,10.422385497997038,41.744208278637,6.261276295007197,3.4184086923291828,10.459133658138617,5.815782515217839,-5.680926076158601,6.79451666988415,5.313906548221628,-3.0563838123579075,107.39335643089608,64.09899381156801,21.940240784122658,5.897935863751228,6.639030191493871,7.004235120018902,3.7476777063924884,3.5087032380948324,2.924951573219945,4.687630403072529,2.996033394194745,2.9201489733850727,2.356154597183677,0.14571016479851506,0.22860233173872224,0.4255101205112059,0.07440241800600966,0.20307300032731448,0.10246464960001857,0.14426225858445912,0.6474960126429036,0.13310496311146294,0.16522307262067992,0.2579717918667162,0.2798742525521049,0.07718856401316787,0.005856718539057949,0.05000994789672091,0.06664017011845802,0.047076630321957365,0.07242034202296922,0.09506726956306988,0.06533840429563678,0.13061069217406887,0.06001214896417152,0.033086478641903665,0.05255998129403732,1608.1479985403062,265.36048036535857,70416.18453973389,1590.3455606734533,210.00018964144851,44100.079649444364,3419.47265625,490.8901894972049,240973.17814460173,0.06222205528846154,0.0221627178605235,0.0004911860629651674,-5.142026930116117e-05,0.12422963976860045,0.015433004125952719,-7.876524250605144e-06,0.036837972700595856,0.0013570361770689487,0
10_27.wav,117.45383522727272,31.0,0.20858368327957327,0.19956497789657385,0.039826180402860005,0.8523322343826294,5.707448959350586,32.574974060058594,-16.704420482798906,155.36754399646628,24139.07372749388,0.044039080522721055,1.7694025225742982,3.1307852868922903,-519.8684233720044,160.35035555995415,100.46501230409872,52.87953353834445,20.74229330888048,6.376374789285268,-2.1126007649986747,-4.581908800917424,-6.583474085308735,-7.616480445697437,-6.8461213047675376,-6.03092434762992,-4.331102655624797,55.29135968017475,57.390155231128794,28.62773467506181,10.700835448921586,7.356255118521771,10.702438618829612,11.750389062229287,8.510135134040105,6.293484537428293,6.149233627600273,6.460768899682847,6.803309928155514,6.4375292245862665,0.18038763027511184,0.0355759261043082,0.5982295230190342,0.41332656984802535,0.03380276869180373,0.4687964430699408,0.19995786551350844,0.2766905995466787,0.15141182575479098,0.009363668496372568,0.1354613790353045,0.0,0.0311167178189956,0.05059843821571036,0.0193540346598185,0.013714498272669708,0.05067474763793661,0.06957478531739704,0.03349064102767723,0.07234198390399857,0.18006545414487451,0.015159599321833025,0.09029176226533568,0.0,819.8933315458363,340.2585820654341,115775.90266917973,1205.7667128241387,801.0153543524947,641625.5979084525,1337.6311445658189,714.6785081756668,510765.3700481968,0.035622925884955754,0.008067962884197475,6.509202510078806e-05,-2.143676829291508e-05,0.058234788477420814,0.0033912905491888523,-1.452334981877357e-05,0.006539355497807264,4.276316758478061e-05,0
1_18.wav,117.45383522727272,7.0,0.1527070329738922,0.24497733653063486,0.06001389541364392,0.6396431922912598,4.013638496398927,16.109294891357422,-8.873421111102251,136.58419108240744,18655.241253635588,0.3021757518544969,3.3729569173402942,11.376838366233734,-428.5780176578968,210.02066623764784,49.5550319347689,-2.326683012717637,18.577521472650727,24.747429125301462,15.433955801435769,9.525581687876631,2.3515505149907936,-4.958297555042087,-4.16386303210986,-1.1630471649390492,-4.37630279629604,80.76101286540717,58.999450433166096,33.80322679443232,15.706948188939053,11.123866085756374,8.222715614625367,12.058370646812305,7.042607903562182,5.810695852073115,5.390366332449912,5.661216581218518,5.7662086883111785,5.588849437769108,0.029114529832075832,0.025728918515992277,0.04425901277848515,0.7655932692256519,0.03823225448847963,0.0035277221765678984,0.3650562342302617,0.0,0.005245044480991017,0.027985523522000386,0.4951608956875941,0.03258099074860691,0.05710247498237106,0.05144112332792915,0.07871309629670648,0.033039116445796116,0.06117048937045051,0.005541545631282746,0.047845159393271684,0.0,0.011207121312460345,0.05107724912197941,0.051885776417803335,0.0626033775340871,794.8255937294423,429.78529314675546,184715.39820524253,840.1859094114079,387.68142042936694,150296.88374613153,1468.10302734375,912.143382988431,832005.5511295795,0.042417689732142855,0.004672450605508695,2.183179466091857e-05,-5.6562284953542985e-06,0.05046827718615532,0.0025470471009612088,-7.25258018974273e-07,0.006689473986625671,4.474906018003821e-05,0
6_3.wav,107.666015625,6.0,0.16383898733325658,0.23767650191583164,0.05649011956294633,0.6916132569313049,3.4850568771362305,12.145622253417967,-4.892199428609486,127.17606718883957,16173.752065620236,0.18807452789365328,2.7711482500351736,7.679262623673006,-361.5478647397882,259.99749568225093,-24.572064970583614,-22.892260453080038,46.533216563838565,9.475344642334626,-2.3224120294851267,23.26206518660697,5.632423222437779,-8.52646731880151,5.831679026788535,5.614619132050168,-0.08436651649238704,71.00600757924022,50.81199151367528,14.808668528679744,7.003920099460081,9.57537023001891,6.6861079948031374,4.468043503990593,5.055254024411917,4.007481843411888,3.3616879105208475,4.572394930217208,4.645911196247186,3.3294912897834346,0.0057789027647921565,0.03486892931695176,0.5028666589766998,0.02553034381140587,0.018009895653519795,0.03552934601931065,0.09179468776239892,0.7242013758246345,0.03462742921344776,0.09038781008050946,0.01027996570687068,0.3921925028685375,0.010111132838430724,0.06035903841478003,0.08460114677664875,0.04806225693050013,0.03966489782333918,0.05350483324133809,0.1174713801037404,0.070223801689537,0.06800950157877311,0.04375262438674096,0.01947795574244409,0.06446013905072093,1266.5302785769122,210.5820097643412,44344.782836389095,1267.4652563126394,116.90871843930174,13667.64844711993,2603.5494896673385,354.49162111832436,125664.30944309768,0.04083711357526882,0.01570548135983737,0.0002466621447441991,-1.0426967492094263e-05,0.05145217850804329,0.002647326560690999,-1.0287318218615836e-05,0.008894250728189945,7.91076963650994e-05,1
3_16.wav,80.74951171875,7.0,0.2187688225804465,0.18834419449534,0.035473535600098444,3.170271635055542,14.256336212158205,203.24313354492188,4.326739498327087,89.35544827888364,7984.3961371202495,0.12324122116693625,1.7564943299749731,3.0852723312342296,-214.39609273070675,222.5953434090041,-61.302337525751135,20.17861212211449,22.493685135822837,11.052315199351359,23.870828713406066,7.87209565603157,-2.4125563000459134,8.685980233335087,6.262117634455818,3.902501676520268,7.445120254714365,45.71758629814824,20.609341211881112,10.692783686400237,11.350953326209359,7.4157363418167135,4.898314782638111,4.539232713203917,2.6456150874833293,2.7566479170095417,2.37618206932215,2.3879625881293056,3.1568988996430307,4.052331267350118,0.09530395865744104,0.07599049682311408,0.11036585198677554,0.13827325782943956,0.6644526987145126,0.10912132966967944,0.13380524107235467,0.3847427151948026,0.11634339560553852,0.1286148377565055,0.19519744901710398,0.4730146386380906,0.03824952673189443,0.045059316032033,0.08192216771330679,0.04718479119344075,0.04523408368585074,0.09566685860110018,0.07945281818611089,0.07334571529053541,0.038971997765669966,0.0571021268660046,0.014786019644068296,0.047588366007184905,1712.7667683781922,282.0398741066047,79546.49058606943,1743.839035954335,150.3289796313468,22598.802117001884,3383.8321864047903,412.0832973806175,169812.64398008242,0.07200551255841121,0.027276628178415138,0.0007440144447835108,7.043100049486384e-05,0.10355020314455032,0.010722644627094269,-3.7944398627587365e-06,0.026648076251149174,0.0007101200171746314,0
5_41.wav,258.3984375,7.0,0.1531912193992759,0.2446748528809127,0.05986578363229626,1.1423994302749634,10.43865966796875,108.96561431884766,-17.931387641240313,134.41300197746108,18066.85510059296,0.2383274966471572,3.7023476939050153,13.707378446563785,-434.68618572551316,190.66453889563968,12.674290636292676,1.6240961016862965,35.569516574802435,8.645066278834996,-5.500768642701926,5.7598042646161725,-4.20777373906324,-16.202369274280358,-12.71629550915625,-9.166517943769712,-5.565441253511777,82.27054961531296,56.346979543037,31.81864118380217,8.313945273123588,11.310157597085938,12.648222746880483,7.884510105754397,6.808109684491966,6.15336826932117,7.1688782375213655,7.589618336776862,5.5144584678600586,4.669447834324728,0.02342043771369982,0.014265103283581234,0.01752999422528065,0.030923655773294426,0.7852461189734077,0.03979787229804999,0.023012034141765426,0.020892015621876776,0.4276818291737289,0.020892015621876776,0.01752999422528065,0.4171035617394683,0.04578162831415431,0.028800494422131,0.034594490833494675,0.05429508839350949,0.05586118405988043,0.062266561367035476,0.039427352949757626,0.04027887591016385,0.029762789573132036,0.04027887591016385,0.034594490833494675,0.01557213036602208,963.4590121469324,533.9921205527052,285147.5848123748,1016.3235302786079,333.3874488119278,111147.1910253258,1710.0439453125,1076.5385966533224,1158935.3500843048,0.044545200892857136,0.03555490078507008,0.0012641509698361768,1.1845986591652036e-05,0.06928084790706635,0.004799835849553347,-1.098972643376328e-05,0.005608729552477597,3.145784648950212e-05,1
11_6.wav,117.45383522727272,29.0,0.22228150576015426,0.18418541074236,0.033924265530331864,5.447370052337647,40.89619827270508,1672.4991455078125,-17.138177350708705,136.0049721916379,18497.3524608482,0.15713204389848515,2.3852747899396136,5.689535823521467,-445.42565888680497,133.7934427225523,79.81773456693746,38.30576438120943,14.479007925411718,2.9448986631233405,-2.3299005354781164,-5.6772844269647535,-7.3341901683409905,-8.887492776951717,-9.820762407964054,-7.604779333106116,-5.057085282836738,83.1759705169145,93.11019337812624,54.25575190102933,26.47001210320101,10.070414962784763,3.5217657780228597,3.8003379581722654,5.534720293922887,5.85744836523575,6.709026281196897,7.444442631548785,5.683392565686067,3.7896810161891312,0.11918402245890508,0.3679788168199567,0.3913837572363509,0.10474619850097336,0.0812663557216276,0.2044422442111729,0.3589576124458592,0.10683338719101126,0.08681282299198279,0.07533059134086514,0.31988626846249063,0.4505559917406552,0.15927220758297606,0.06980365867152227,0.022717910009610702,0.13862495982331294,0.1079558053123954,0.04262084609678217,0.10142172013453063,0.15653935828676485,0.1224101753583666,0.09614598981769916,0.12646439134632226,0.20142795766167246,608.4481586689486,121.5204146049223,14767.211165752213,740.7322740783583,365.40837726037915,133523.28217206366,861.5121694711537,168.6972143249166,28458.750120986842,0.038841312767094016,0.006295433772676785,3.963248638615946e-05,-5.813032657897565e-06,0.14912909269332886,0.02223948761820793,7.41085023037158e-05,0.016846079379320145,0.00028379040304571385,0
11_21.wav,117.45383522727272,17.0,0.18053324571339546,0.2252578090222848,0.050741080525520114,7.174302101135254,36.091644287109375,1302.6068115234375,-8.154745240005909,136.00524338175066,18497.42622732923,0.2309666277194461,2.5923758773719885,6.720412689580183,-437.56176245670366,141.92192102414737,93.05639063385463,51.145894821859436,23.978735054046933,10.139139133831314,4.595607197831773,2.400351343602777,2.344022828035501,2.487307369870132,1.8214747033010492,0.4925968779077274,-2.833366651661945,76.12996974440884,86.68837711387974,55.35162800358161,31.004487545140872,15.765431513413816,8.096595809151804,5.061304234371833,3.6772150502098304,2.993559838954417,2.779631580549585,2.6631069925943227,2.18650602049467,2.8378589979600335,0.5224297925180114,0.10868546883648207,0.09887221273740636,0.10821966916207452,0.4301664874008799,0.5880430765261868,0.08221717901010235,0.12353662485358805,0.02016104492430596,0.007410364030781022,0.0,0.07665702856092743,0.12784326858383835,0.16016730127613893,0.15412943908548624,0.16458118218152434,0.02194425512402494,0.13024647205175668,0.10945950603408693,0.08850575627610074,0.02466129393924804,0.011539032952088076,0.0,0.061064467601560986,500.34714396818833,200.2104871227386,40084.239153924296,676.4213567789566,415.1417720058184,172342.6908641309,770.7753392269735,225.08172051153198,50661.78090843137,0.03113178453947368,0.008311723567770572,6.908474866703276e-05,-5.271936606732197e-05,0.16364309191703796,0.026779059320688248,-0.00013311636575963348,0.03144847601652145,0.0009890067158266902,0
6_32.wav,117.45383522727272,8.0,0.15927825300894333,0.24075666439737944,0.057963771451752376,1.5182619094848633,10.238204002380373,104.82081604003906,-14.077035420151413,138.81840575881952,19270.549777420256,0.142349885451918,2.146677377195209,4.608223761761703,-458.9477016669817,162.9757984362543,76.46933121919056,27.966266048589592,25.65422834870952,27.981122528212158,15.26738940881635,-2.5179632528090257,-14.872873414947572,-17.77470152297896,-12.159546251034508,-6.278826988631718,-6.763983354357388,56.40682612665529,49.67652187629817,21.408538289182527,19.055797014789203,6.530553045033209,8.294114528832077,5.812290390745134,4.598158815096099,7.943863631117335,6.866887673456882,4.981816625037543,4.615180277556159,5.012303482690681,0.4483332364202337,0.0191235818762704,0.035471701930623635,0.6304120954368837,0.03293949147500505,0.021398378223825305,0.017571439946432888,0.5990524395033542,0.0341342130895153,0.015264547750272759,0.018207551225542826,0.039430359229360085,0.048236807761896656,0.032319492673710905,0.058204395600353176,0.05428298920701816,0.0523071055132464,0.03805474769415818,0.03009726515276404,0.08373748635851025,0.06913965312586287,0.033012269949581466,0.038519765036239696,0.08241619181698055,552.3805525015104,220.37671477436325,48565.89641474105,507.5787753237648,323.6210175260195,104730.56298457623,925.7980162838857,629.8220633257233,396675.83145187143,0.037103492093373484,0.005310313128660318,2.819942552442213e-05,4.069917395099765e-06,0.07929786294698715,0.006288151256740093,-1.484645281379926e-06,0.00595853291451931,3.550411565811373e-05,0
6_34.wav,287.109375,12.5,0.15535547876031836,0.2433064087780789,0.05919800855248561,0.3081141412258148,2.742403507232666,7.520777225494385,-18.916442809005762,150.73141735933334,22719.96017915353,0.05362445058611897,1.1079715454192176,1.2276009454586492,-523.9684216173496,109.70668659309987,76.34188944288084,47.68594780344061,33.04916181709645,25.245263247782873,15.641267140025914,4.014124225588817,-4.876042968916369,-8.145312666323402,-7.267740631341707,-6.164245145679847,-7.176333757379265,35.48956456445675,35.788963600954006,11.528503034495571,12.042866919621403,8.575442237010355,4.723404709211824,4.160548421886982,5.387178910772426,6.9790043235691925,6.140279715389577,4.640299178530367,4.501936437273434,4.397681963214487,0.01647985178110344,0.035942968970931154,0.6350705246363721,0.02939967705819036,0.024873333580011425,0.02486505609623127,0.3854646742322278,0.02074885304778233,0.023913614695966003,0.6163654352228016,0.022938565488515226,0.028203190313687336,0.0369041269296506,0.07335100764534648,0.05497574172294487,0.06373003835512357,0.05835170867417856,0.057399117214133565,0.13976003124116887,0.04799526548667273,0.051130188711422636,0.09844148891003354,0.051741997752333915,0.06973470076465219,485.9035732033882,102.7045239662138,10548.219243126588,490.85680055504884,241.9851455064515,58556.810645778496,548.046279535061,246.58269424848592,60803.025102842286,0.03676003556910569,0.003339963261739493,1.1155354589769516e-05,-1.9861120108544132e-06,0.03535991162061691,0.001250323373824358,-3.0391279324248903e-06,0.0038036156911402936,1.4467492292169483e-05,1
